time,dyno_rpm,dyno_torque,dyno_power,dyno_throttle,dyno_load,can_mc_rpm,can_mc_current,can_mc_voltage,can_mc_temp,can_m_temp,can_mc_throttle,psu_volt,psu_cur
0.3333333333333333,0,0,0,0,0,489,52.800000000000004,91.5,31,51,0,91.5,3.1
0.6666666666666666,162.17587200000054,2.0728000000000066,0.19299299314546903,0.0,4095.0,20,11.9,91.60000000000001,31,51,0,91.5,1.0
1.0,-0.0,-0.12319999999999709,-0.0,0.0,4095.0,0,3.8000000000000003,91.60000000000001,31,51,0,91.5,0.1
1.3333333333333333,-0.0,-0.12319999999999709,-0.0,0.0,4095.0,0,3.2,91.60000000000001,31,51,0,91.5,0.1
1.6666666666666665,-0.0,-0.12319999999999709,-0.0,0.0,4095.0,0,3.1,91.60000000000001,31,51,0,91.5,91.5
1.9999999999999998,-0.0,-0.12319999999999709,-0.0,0.0,4095.0,0,3.1,91.60000000000001,31,51,0,91.5,0.1
2.333333333333333,-0.0,-0.2695999999999913,-0.0,0.0,4095.0,0,3.0,91.60000000000001,31,51,0,0.1,0.1
2.6666666666666665,-0.0,-0.2695999999999913,-0.0,0.0,4095.0,0,3.0,91.60000000000001,31,51,0,0.1,0.1
3.0,-0.0,-0.12319999999999709,-0.0,0.0,4095.0,0,3.1,91.60000000000001,31,51,0,0.1,0.1
3.3333333333333335,-0.0,-0.12319999999999709,-0.0,0.0,4095.0,0,2.9000000000000004,91.60000000000001,31,51,0,91.5,91.5
3.666666666666667,-0.0,-0.12319999999999709,-0.0,0.0,4095.0,0,3.2,91.60000000000001,31,51,0,91.5,91.5
4.0,-0.0,-0.12319999999999709,-0.0,0.0,4095.0,0,3.5,91.60000000000001,31,51,0,91.5,91.5
4.333333333333333,-0.0,-0.12319999999999709,-0.0,0.0,4095.0,0,3.1,91.60000000000001,31,51,0,0.1,0.1
4.666666666666666,-0.0,-0.12319999999999709,-0.0,0.0,4095.0,0,3.3000000000000003,91.60000000000001,31,51,0,0.1,0.1
4.999999999999999,-0.0,-0.2695999999999913,-0.0,0.0,4095.0,0,3.1,91.60000000000001,31,51,0,9.0,1.0
5.333333333333332,-0.0,-0.12319999999999709,-0.0,0.0,4095.0,0,4.0,91.60000000000001,31,51,0,9.0,1.0
5.666666666666665,-0.0,-0.12319999999999709,-0.0,0.0,4095.0,0,3.0,91.60000000000001,31,51,0,9.0,1.0
5.999999999999998,-0.0,-0.12319999999999709,-0.0,0.0,4095.0,0,3.0,91.60000000000001,31,51,0,9.0,1.0
6.333333333333331,-0.0,-0.12319999999999709,-0.0,0.0,4095.0,0,3.7,91.60000000000001,31,51,0,9.0,1.0
6.666666666666664,-0.0,-0.2695999999999913,-0.0,0.0,4095.0,0,3.0,91.60000000000001,31,50,0,1.0,0.1
6.999999999999997,-0.0,-0.12319999999999709,-0.0,0.0,4095.0,0,3.1,91.60000000000001,31,50,0,91.5,0.1
7.33333333333333,-0.0,-0.2695999999999913,-0.0,0.0,4095.0,0,3.1,91.60000000000001,31,50,0,91.5,0.1
7.666666666666663,-0.0,-0.2695999999999913,-0.0,0.0,4095.0,0,3.0,91.60000000000001,31,50,0,91.5,91.5
7.9999999999999964,-0.0,-0.2695999999999913,-0.0,0.0,4095.0,0,3.1,91.60000000000001,31,50,0,0.1,91.5
8.33333333333333,-0.0,-0.2695999999999913,-0.0,0.0,4095.0,0,3.0,91.60000000000001,31,50,0,0.1,91.5
8.666666666666664,-0.0,-0.2695999999999913,-0.0,0.0,4095.0,0,3.4000000000000004,91.60000000000001,31,50,0,91.5,0.1
8.999999999999998,-0.0,-0.2695999999999913,-0.0,0.0,4095.0,0,2.8000000000000003,91.60000000000001,31,50,0,91.5,0.1
9.333333333333332,-0.0,-0.2695999999999913,-0.0,0.0,4095.0,0,3.0,91.60000000000001,31,49,0,91.5,0.1
9.666666666666666,-0.0,-0.12319999999999709,-0.0,0.0,4095.0,0,3.1,91.5,31,49,0,91.5,0.1
